StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q27,Q30.1,Q31,Q32,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
6/7/2024 20:37,6/7/2024 20:48,IP Address,69.112.140.78,100,698,TRUE,6/7/2024 20:48,R_6GM3ATLBlAWTQiJ,,,,,41.1729,-74.3791,anonymous,EN,1,Joe Biden,,"My favorite movie is the original Star Wars.  It combines a compelling hero's journey, amazing special effects, and humor to create a spectacular story.",Somewhat closely,A few times a week,Lead the conversation more than listen,Strong Democrat,,100,0,7,0,A lot,Equally concerned and excited,AI helps more than it hurts,Not sure,Not sure,A moderate amount,"No, I have not done this","Joe Biden isn't perfect but he is a competent politician who seems to care about the average American and wants to help them.  Donald Trump seems not only malicious, but also completely ignorant, even stupid.  He has no real beliefs other than what can enrich him further and earn him praise.","Donald Trump, like most Republicans, seems to only care about cutting taxes for the rich, and trying to bully the fed into cutting interest rates endlessly for short-term gains at the risk of the long-term economy.  Biden would likely raise taxes, but use it to improve the social safety net.",Joe Biden wants to protect the ACA and expand access to healthcare.  Trump wants to repeal it and doesn't seem to understand or care about the consequences of it.,"Trump actively hates immigrants and if he had his way, would likely deport all of them.  Biden isn't a huge fan of expanding immigration but at least recognizes its importance to the country.","Biden recognizes the importance of alliances like NATO, and protecting US interests against imperialism from Russia in eastern Europe.  Trump pretends to be an isolationist, treating alliances like a zero-sum game where everyone has to ""pay their share"", and would pull out of Ukraine solely because he idolizes Putin.",100,0,7,0,Strong Democrat,,,F,none,31D46B4479E443F6A774B67868BE37C5,a2d67def-8552-41b2-9316-df983aff5889,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:30,6/7/2024 20:49,IP Address,108.50.137.79,100,1116,TRUE,6/7/2024 20:49,R_7z8CXcSEVSht2V4,,,,,40.9864,-74.1112,anonymous,EN,0.899999976,Joe Biden,,My favorite movie is What About Bob. It is a comedy about someone with a mental illness that he overcomes. ,Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,100,0,7,0,A moderate amount,More concerned than excited,Not sure,AI helps more than it hurts,Not sure,A little,"Yes, I have done this","I lean toward Biden more than Trump because Biden is a Democrat. I also felt he was in recent memory more of a moderate than some Democrats, which fits my beliefs more because I'm not a socialist. Joe Biden does profess to care about the middle class and did try to get some programs passed longer term like the child tax credit. ","Trump believes in outdated ideas on the economy akin to Reagan's trickle down economics. He panders to the middle and working class but his policies go against them. Biden believes in stimulating the economy by giving people with less, more. ","Trump initially ran on repeal and replace. As usual, Republicans don't really have a replace. Joe Biden worked on things to help cut costs for medicines like insulin. I believe he also wanted to allow people to get medicine from Canada in order to cut costs for the consumer. ",President Biden believes in giving asylum to more people than President Trump. He did not continue Trump's quest to wall off the whole southern border of the US. he reversed some of the policies Trump used to discourage border crossings like separating children from their families. These differences could decide the 2024 election. ,"I believe that President Biden takes foreign policy very seriously. He had a lot of contacts around the world from when he was Vice President. Donald Trump made sure scores of foreign service posts remained empty when he was in office and put a million dollar businessman donor in charge of Ukraine who had not experience of knowledge of that part of the world. I believe President Biden believes in a strong FBI and CIA, while Trump could not disparage them enough. Some believe Biden is not good on national security due to him not ""securing the border"". ",100,0,7,0,Somewhat Democrat,,,F,none,64B9DEEEF96540239D944C256ACD892F,2944a0ed-0d26-467a-a7d5-a709f685bfe4,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:32,6/7/2024 20:50,IP Address,72.179.189.170,100,1126,TRUE,6/7/2024 20:50,R_1OLEuvuirzwpH0Z,,,,,29.6709,-98.6849,anonymous,EN,0.899999976,Joe Biden,,"My favorite movie is Spirited Away by Hayao Miyazaki. I've loved this movie since I was a child watching Chihiro befriend dragon spirits and monsters while figuring out her way home. I think it's absolutely beautifully made, with a gorgeous soundtrack and a fantastical plot that still holds up for me as an adult.",Somewhat closely,A few times a week,Lead the conversation more than listen,Strong Democrat,,100,0,6,0,A moderate amount,More concerned than excited,AI hurts more than it helps,AI hurts more than it helps,AI hurts more than it helps,A moderate amount,"Yes, I have done this","Biden may not be the strongest leftist candidate in the world, but he's a million times better than Trump. Not only is Trump officially a convicted felon, which somehow doesn't disqualify him from the current election, he was an absolute disaster for our country. From everything from the economy, foreign policy, domestic policy, lgbt rights, unemployment rates, etc. Trump consistently made choices that harmed our country both internally and in the eyes of the rest of the world. He has no filter, no tact, and constantly used social media to lie blatantly and publicly to the entire world throughout and after his presidency. Perhaps most egregious: he committed active, actual treason against our country by encouraging an insurgency on the capital.","Biden's policy on economics has been an enormous help for preventing the spread of wealth inequality in our nation. He has worked to stop letting rich people and corporations dodge taxes, has worked to break up malicious monopolies that price gouge consumers, has worked to reverse predatory student loans that trap Americans in debt for years, and has worked to lower the horrifically high prices of lifesaving medication. Trump's policy on the economy is ruinous, following the same tired trend of letting rich people like himself get away with paying little to no taxes while defrauding the average American of their money.","Trump has promised multiple times to destroy and/or defund the Obamacare system that, while not perfect, has allowed healthcare access to many Americans who never could have afforded it before. Biden not only wants to keep and improve these systems, he also wants to reduce predatory pricing practices that allow insurance and healthcare companies to charge ludicrous amounts on money for lifesaving medical care for profit.","Trumps policies on immigration are as clear as his constant, tired rhetoric of building a wall between the US and Mexico to keep people out, and his actions during his precedency towards that insane idea caused untold damage to countless homes and wildlife preserves along the border. Never mind the fact that he allowed governmental bodies to hold children hostage in prison camps. Biden's policies are still on the conservative side, and not nearly enough action was taken to prevent the US from separating children from their families, or from seizing the possessions of immigrants, but they are still a vast improvement from Trump.","Trump's foreign policies, especially in the very topical and serious matter of the ongoing genocide in Gaza, are explicitly stated to be in favor of Israel's genocide. He has confirmed he intends to send even more Us made weaponry to assist in the slaughter of all Palestinian's despite the UN and ICJ both declaring it to be a genocide. Biden's policies are not much better but are still swayed by the protests of the American people, he has at least tried to work toward a ceasefire. However he and the majority of congress are still far too supportive of Israel's war crimes and are too willing to punish American citizens for enacting their right to protest this horrific atrocity.",100,0,6,0,Strong Democrat,,,F,none,BF46256AD16B42AA9F583C74B984684A,b7dfcdcf-534b-435f-b01a-a4a82708065d,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:41,6/7/2024 20:51,IP Address,73.116.6.200,100,622,TRUE,6/7/2024 20:51,R_1hR3Aa701B1tNqt,,,,,37.6752,-120.9465,anonymous,EN,1,Joe Biden,,my favorite movie is probably Napoleon dynamite. I like that it has so much rewachability. Even when you know whets coming next the actors strong performances still make it funny,Somewhat closely,Less often,Listen to the conversation more than lead,Independent,Democrat,100,0,5,0,A moderate amount,More concerned than excited,Not sure,Not sure,Not sure,A moderate amount,"Yes, I have done this","i don't have strong feelings about Biden, he's whatever. However I really do not like Trump or his supporters. He is a criminal who actively disturbs are democratic system and stirs up hate",I am not knowledgeable about their policies enough to speak on them. I care more about their moral beliefs,I do not know Bidens thoughts on healthcare. I do know Trump supports a more conservative approach to healthcare,No strong thoughts on Bidens policies. Trumps are well known and to strict for my taste in regard to immigrant youth.,I don't feel I can trust Trump in regard to foreign policy. This is due to him constantly buttering up to dictators like Putin,100,0,5,0,Independent,Democrat,,F,none,C7AF30ACAF494F419DA2031807EF5586,634425ee-9b2a-478c-bae4-e7687b0fe8f3,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:29,6/7/2024 20:51,IP Address,108.210.170.10,100,1323,TRUE,6/7/2024 20:51,R_1zYA25unnj2Jn2h,,,,,29.8345,-90.0076,anonymous,EN,0.899999976,Joe Biden,,"I can't say one is above all of them, each genre has a favorite. I can watch True Romance repeatedly, the story is exciting and it's full of stars given memorable lines without a wasted scene. ",Not too closely,A few times a month,Listen to the conversation more than lead,Somewhat Democrat,,76,24,4,1,A moderate amount,More concerned than excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this"," I prefer Biden out of the choices given. It does feel as though there isn't really a proper choice but I can't support the alternative. I don't believe that Trump supporters really care what he actually does or is, just that there is a figurehead for them to gather around. That gathering shouldn't have power, shouldn't determine my future. "," Biden might actually entertain the thought of taxing the wealthy, redistributing uneven wealth or overturning the citizen's united decision. I doubt he'll actually fully commit to these issues but Trump for certainly won't and is closer to believing in golden toilets and false promises of endless wealth. ","I guess Biden had some involvement in ACA and cares about fixing the affordability of health care for as many as possible. Trump seems to side with private sector, for-profit policy. ",Biden is inconsistent and seems to have some responsibilty in mass-crossing during his term. Trump used rhetoric as if he had a place to fix things but lost in stereotypes about the people coming over and giving border wall contracts to imcompetent campaign donors. ,Biden is a war-monger who loves drone bombing. Trump is an isolationist who just wants personal profit. Both have their responsibility for the current mess is Israel and Ukraine. ,76,24,4,1,Somewhat Democrat,,this is the most I've ever written about either candidate,F,none,BE367DC8AF41463CA9B26F5A66E1EDBB,cdcf564e-4dc6-4627-a751-b47850abf78d,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:45,6/7/2024 20:52,IP Address,71.202.17.165,100,380,TRUE,6/7/2024 20:52,R_1bJcewzDx4kHwKg,,,,,37.9985,-121.8878,anonymous,EN,1,Joe Biden,,"My favorite movie is ready to interstellar. It is my favorite because of the nature of the movie, how it is a space themed movie and they explore many scientific theories. ",Not too closely,A few times a month,Listen to the conversation more than lead,Independent,No lean at all (perfectly balanced),100,0,2,0,A moderate amount,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","Simply because I don't like Trump a lot more than I don't like Biden. Both are unfavorable to me, but I feel Biden is more tolerable, even if its barely a difference.",I do not know their economics. From my understanding they both could care less about the middle class and lower.,"Not sure exactly, but I think Biden's administration might have a more accessible healthcare coverage. ",I know Biden currently is being accused of being way too lenient about immigrants crossing the border. Trump on the other hand is very vocal about enforcing policies to prevent so much immigration at this rate ,"I am not familiar with it. I don't think Trump or Biden would be much respected by other world leaders though. Trump might be more fierce with his responses, and Biden is probably more soft. Since they would be taking different approaches as their different stances on politics ",100,0,2,0,Independent,No lean at all (perfectly balanced),,F,none,9AAE4C031DD84A37B51391E408E646C4,bcab558d-0f3b-4a55-ad88-0dd89f798849,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:32,6/7/2024 20:53,IP Address,108.184.225.42,100,1236,TRUE,6/7/2024 20:53,R_6Tognx2c8GItJxT,,,,,33.9573,-118.3118,anonymous,EN,1,Joe Biden,,My favorite movie is Bridget Jones Diary. I love it because it makes me nostalgic for when I was in my 20s. I think it's so lovely and funny.,Somewhat closely,A few times a month,Listen to the conversation more than lead,Somewhat Democrat,,100,0,6,0,A lot,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","Joe Biden is an okay candidate, but I have no tolerance for Donald Trump because I think he is very dangerous. Under Trump's presidency, we (women) lost our reproductive rights. ","Trump's policies lean more toward tax breaks and benefits for businesses. Biden is similar, but considers low income citizens more.","They have similar policies on healthcare, but Biden is more considerate of low income citizens. I'm not fond of either of their healthcare policies.","Both candidates have hard policies on immigration. Trump's is more cruel and ineffective, favoring border walls and deportation.","As I understand it, both have similar national security policies and concerns. Apart from Russia. I find Biden more professional in his dealings with foreign leaders.",100,0,7,0,Somewhat Democrat,,,F,none,4BB5D0EA2A824B0A8F51B7A32D9A1AA5,2ba5c40e-f5b1-4b81-a272-9c87b0ff414c,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:33,6/7/2024 20:53,IP Address,76.39.223.29,100,1208,TRUE,6/7/2024 20:53,R_1hqryNsCInzWVpf,,,,,37.5783,-84.2741,anonymous,EN,1,Vote for neither,Lean more toward Biden,I think it would have to be The Lord of the Rings: The Fellowship of the Ring. I consider it the most successful film ever made at creating a realistic and compelling fantasy narrative/environment. You just couldn't get a better adaptation of the original novel. ,Very closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,100,0,3,0,A lot,More concerned than excited,AI hurts more than it helps,Not sure,AI hurts more than it helps,A moderate amount,"Yes, I have done this","Trump exemplifies everything corrupt and venal in the American character, and possibly in human beings generally. A random person picked out of the phone book is overwhelmingly more likely to be qualified for the presidency compared to Trump. I have issues with Biden, like his continuing support for the war on Palestinians, but he's infinitely preferable to Trump just by not being a complete monster. ","Trump favors whatever economic policy that will fill his pockets and the pockets of people like him. He believes in oligarchy and grift and will always steer policy that way. Biden is a milquetoast politician economically, but the recovery from the financial disasters of 2020 is one of his best success stories. ","Trump favors repeal of the Affordable Care Act, as he has since it was enacted. He is largely unconcerned with the topic, other than canceling a project of a man he hates, Obama. Biden wants to expand elements of Obamacare, such as the Medicaid expansion.","Hatred of non-white immigrants is central to Trump's identity. If he had power and was unrestrained by law, his actions would be murderous and genocidal, closing the border to almost anyone and killing Mexicans who would try to cross illegally. This week, Biden tried to appeal to the cruelty of conservatives by creating harsher immigration restrictions. It will only hurt vulnerable people and won't win Biden any more votes from the people who hate him.","Trump favors zero restrictions on the mass death perpetrated by Israel against Palestinians, and indeed cheers it on. Biden arms Netanyahu with very few restrictions, offering timid rhetorical criticisms while sending billions and billions of weapons to the country. It's the main reason I can't support Biden, as much as I despise Trump. ",100,0,2,0,Somewhat Democrat,,Everything worked well and I had no errors. ,F,none,39A8866323644614BAB13A9CEDB3E402,70d7cca4-e844-4abd-88d0-73e183ba39b5,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:41,6/7/2024 20:56,IP Address,172.59.193.71,100,896,TRUE,6/7/2024 20:56,R_1pz0Bdh160Xof7M,,,,,32.8666,-96.9927,anonymous,EN,1,Vote for neither,Lean more toward Biden,MY favorite movie is Parasite. I like how the movie depicts the contrast between the lives of the rich and the poor. I think the plot of the movie is very engaging and the ending causes people to reflect.,Not too closely,Less often,Listen to the conversation more than lead,Independent,Democrat,100,0,1,0,A lot,More concerned than excited,AI hurts more than it helps,Not sure,AI hurts more than it helps,A lot,"Yes, I have done this",I lean towards Joe Biden more than Trump because I do not like how Trump acted during his presidency. I do not approve of the justices Trump added to the Supreme Court. I do not think Trump is a good representative when he interacts with foreign leaders. I do not approve of his actions towards the US economy. I do not think he did well in dealing with COVID and many people died because of his inaction. ,"I do not know of many of Biden's policies on economics. I do not agree with Trump's economics, particularly his tax cuts for the wealthy. ",I do not know either of the two's policies on healthcare but I don't think either of them have done enough. There are still a lot of difficulties in getting healthcare for the average person today.,"I do not know their specific policies on immigration but both of them have faults. Trump's ""Muslim ban"" was discriminatory and harmful towards normal families trying to immigrate to the country. Migrants today are being flown carelessly all over the country from Texas without care and the ""wall"" on the southern border is still in the process of being built, a waste of resources.",Both Biden and Trump have terrible foreign policies. Selling and providing weapons and money to foreign wars the US should not be involved in is something I don't approve of from both candidates. ,100,0,1,0,Independent,Democrat,,F,none,9895FF15E83E4491A5FDDE1D8E421ACA,9de00423-7cf3-4c22-843d-9632221d7695,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,10,
6/7/2024 20:54,6/7/2024 20:58,IP Address,72.197.75.196,100,254,TRUE,6/7/2024 20:58,R_5qqJ1jDYSHvyB9X,,,,,32.7405,-117.0935,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),My favorite movie is Miracle because it's all about hope. There's an underdog team that nobody believes. The team ends up giving you a reason to believe. ,Not at all closely,Less often,Never talk with friends and family about politics,Independent,No lean at all (perfectly balanced),50,50,5,5,A little,More concerned than excited,AI hurts more than it helps,Not sure,Not sure,A little,"Yes, I have done this","I don't follow politics at all and I don't have feelings positive or negative, toward either candidate. ",I don't know what their policies on economics are. All I know is that there has been a lot of recent inflation. ,I don't know their policies on healthcare. I know a lot of people can't afford healthcare right now. ,I don't know what the policies are on immigration. I know that some people are concerned about immigrants. ,I don't know about the foreign policies and national security policies. I haven't really heard much about either. ,50,50,5,5,Independent,No lean at all (perfectly balanced),,F,none,78DAFA5B08694CA98819F982A7793FCB,119622ab-cf88-4bcb-abc0-a72474bc6322,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:32,6/7/2024 20:59,IP Address,97.84.202.59,100,1597,TRUE,6/7/2024 20:59,R_5AMQRLZhD9GOVY7,,,,,43.4634,-84.028,anonymous,EN,1,Joe Biden,,"My favorite movie, as of now, would probably have to be Se7en. I remember watching that movie when I was in my teens and I just fell in love with the plot. It's a bit dark and morbid, but the murder mystery aspect of it really intrigued me as well as the twist at the end where the murderer fulfilled his goal in such a creepy and twisted way.",Somewhat closely,A few times a week,Lead the conversation more than listen,Somewhat Democrat,,100,0,7,0,A lot,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",I lean towards Biden more than Trump because Biden is a much more moderate President than Trump. Conservatives like to push the narrative that Biden is an extremist while they turn a blind eye to the extremism from Trump. Trump fans the flames of division much more than Biden ever does. Biden gets hate from the Left for not being Progressive enough. He really is the safest choice for President at the moment. I also lean more towards Biden because we share a lot of the same political viewpoints on things like pro-choice and gun control.,"I don't know too much about their policies on economics. I know a good handful of Americans prefer Trump's economical stance over Biden's. People view Biden as the reason for our current economy and inflation, but I don't believe it's that simple. Biden tends to lean towards talking points like raising the minimum wage and raising taxes for the rich, but nothing ever comes of that. Trump mainly talks about trickle down economics.","Trump is very vocal against Obamacare, wanting to get rid of that entirely. I know that Trump is also very pro-life, of course. This also leads him to being against things like contraceptives and birth control. Biden, again, says a bunch of stuff he's ""for"" but it seems like nothing ever comes of that. An example would be more accessible healthcare options for everyone, stopping short of the more Progressive view which would be Medicare for all. Biden does seem to actually support those who suffer from drug abuse though. As well as supporting women's rights with things like being pro-choice.","Trump is very anti-immigration. Trump makes the border issue seem like a tremendous crisis. Part of me thinks he does this just to fear-monger. Trump wants heavy deportation of illegal immigrants and is willing to separate families to achieve his goals. Biden seems a bit more lackadaisical. He wants immigrants to come here legally and is willing to expand the amount of ways for that to happen. Biden also halted the border wall, which directly counters Trump on immigration.","Biden has managed to place America on an even playing field with other countries. When Trump was in office, it was America first but at the expense of our relations with other countries. Other countries weren't favorable towards America when Trump was in office. Biden has managed to restore some of those connections. With national security, it's more about spending on defense with Trump. With Biden, it's more about negotiating and alliance building with other countries. ",100,0,8,0,Somewhat Democrat,,"There were some topics I felt more confident in writing about then others but overall, I enjoyed the process. It gave me time to think and reflect on the upcoming election coming up in November. Everything worked great in the survey as well. No tech. issues or confusing instructions. I enjoyed participating!",F,none,121D2A7C965B4E7B911C73BF98EF9A43,c72d816c-6267-4fba-8564-2accb3dab6c3,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:47,6/7/2024 21:01,IP Address,71.191.63.17,100,834,TRUE,6/7/2024 21:01,R_1Fyq5D5SyiboTFk,,,,,38.5648,-77.2876,anonymous,EN,1,Joe Biden,,"My favorite movie is pulp fiction. I like that it's a good mix of comedy, action, while having a good narrative. ",Not too closely,Less often,Listen to the conversation more than lead,Strong Democrat,,100,0,7,0,A little,More concerned than excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this",I think Trump and his administration really mishandled the covid pandemic. I don't believe Trump was a good leader and seemed miseducation when it came to handling it and the workforce really suffered. ,I think Trump is self serving and doesn't truly care about the general public. I think he is worried about helping the rich. ,I know Biden Administrations is about trying to keep health insurance costs low and making it affordable for all. ,Trump spent a lot of time and money concerned with illegal immigrants and building a wall. I think there are far more concerining things in this country. ,I don't know too much about their foreign policies. ,100,0,7,0,Strong Democrat,,,F,none,FA7F3FEDDEA144798AE6BB8AAACB216A,68affdfe-ea28-44cc-93d5-ee812aa3ff0a,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:37,6/7/2024 21:01,IP Address,73.107.143.152,100,1424,TRUE,6/7/2024 21:01,R_5f49yM4y3NvFVuP,,,,,26.1883,-81.7071,anonymous,EN,1,Joe Biden,,My favorite movie is Serenity. It is a space western movie that follows the TV series Firefly. The characters are rebels that fly a spaceship to other wolds and have adventures. ,Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,100,0,6,0,A little,More concerned than excited,Not sure,AI helps more than it hurts,AI hurts more than it helps,A moderate amount,"Yes, I have done this","I lean more towards Joe Biden as I want to preserve democracy. I want a knowledgeable leader who tries to improve people's lives. I want a leader who wants Congress to collaborate to pass bills moving the country further. I am scared of having Trump as president again. Laws and rights that have been decided on have been redecided, such as abortion and the separation of church and state. Trump has no idea what life is like for the average American, and his policies benefited the wealthy and hurt the disadvantaged. ",Trump has little understanding of economics and believes things like Mexico will pay for the wall. Trump's tariffs on imports hurt Americans by raising our costs for everyday goods. Trump is for big business and has plans to cut the social welfare net. Biden wants to move to renewable energy and provide a livable wage. Biden's plan for inflation is not working. Biden is working to get the average American on better standing by wiping out debts for student loans and securing things like Social Security and childcare. ,"Trump wants to limit Medicaid and Medicare, which would greatly restrict access to health care. Trump's stance on abortion and his nomination to SCOTUS have forever changed women's access to healthcare. Trump's plan to import drugs from Canada is a sham as Canada will not sell us their medications. Biden is working to make medications more accessible and affordable. Biden wants everyone to have access to healthcare, including the LGBTQ+ population. ","Trump is against immigration from countries where the populations are non-white. Trump wants to deport undocumented immigrants and has no concern for those seeking asylum. However, he fully supports immigration and work permits from Western countries. Biden  went with the Republican agenda on immigration and now wants to deny asylum to those who enter the country outside of a border crossing. ",I fear that Trump as president would lead us to a civil war or that the US would somehow support Russia in a war. Trump doesn't understand the importance of NATO and our partnerships with other world leaders. Biden has become soft on Israel and is allowing them to commit genocide. Biden will at least keep us in NATO and try to avoid war.,100,0,3,0,Somewhat Democrat,,It helped me realize how unhappy I am with Biden,F,none,CA8B8E3ED1E84C7BAA9A1D92BEA68828,ced80a94-ad19-4c98-945b-337852dea372,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,5,
6/7/2024 20:51,6/7/2024 21:01,IP Address,68.231.74.131,100,641,TRUE,6/7/2024 21:01,R_7Qg0TZLRpha7WXe,,,,,33.5988,-111.8795,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),My favorite movie is Venom because I love the humor and character dynamics. I also have a personal connection to it because it reminds me of my best friend.,Not too closely,Less often,Never talk with friends and family about politics,Strong Democrat,,50,50,2,0,A lot,Equally concerned and excited,AI hurts more than it helps,AI helps more than it hurts,AI helps more than it hurts,A lot,"Yes, I have done this",Trump and Biden are both bad choices for president and I would rather have neither of them be in office. Trump has a criminal background and clearly does not lean in favor of equal rights. Biden has absolutely destroyed the economy and is not competent in terms of making choices due to his neurological disability.,I only know that Biden's economic policies have been horrible due to the amount of inflation. I am not well knowledgable in Trump's policies.,I don't really keep up with healthcare policies since they are not something that interests me. I do know that there haven't been any significant changes to healthcare recently (other than abortion) that would affect me.,I know Trump is all against immigration and is known to have racist tendencies. I believe Biden has likely not done much with this issue.,I am not very aware of foreign policies of either of them because they don't really concern me. I do still think it is an important issue to discuss.,50,50,2,0,Strong Democrat,,,F,none,410BFE361E18440788A57B566C8CD495,e9ec6aea-6298-403a-9e16-0984bd2ec58f,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:34,6/7/2024 21:04,IP Address,99.27.106.72,100,1802,TRUE,6/7/2024 21:04,R_3J3eT3dAMWtBVRK,,,,,34.1607,-118.2264,anonymous,EN,1,Joe Biden,,"My favorite movie of al time is The Sound of Music. It has romance, Drama , beautiful music and a story line that has some history. It is timeless.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,80,20,7,4,A moderate amount,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A little,"Yes, I have done this","The reason I. like Biden more than Trump is that Im choosing between the lesser of two evils. I think Biden is a better person and has a more accurate grip. on reality, unlike Trump.",I think Trump has a more realistic view and policies on economics but Im not sure. He comes from such a different perspective than Biden. Biden is too soft and needs to get our economy in order so that the average American is not suffering. We have many people in this country who are having a hard time keeping a roof over their head and food on the table.,I think Biden is in favor of healthcare for all at the governments expense. And Trump would not like this . I think he's more in favor of everyone should get their own healthcare. The reality is that everyone ends up paying for healthcare for each other if the citizens are in need of medical care.,"As everyone knows Trump has built the wall and wants to heavily restrict immigration. But, how can you take him seriously when he hasn't provided for all the infrastructure that should be in place at the border. It's not there. It's just a minimally thought out plan. Biden is now coming around and tightening his policies on immigration and becoming somewhat more controlling.","Again, I think that Trump has put in place some tight security policies but Im not sure how heavily they are being enforced. And Biden has been somewhat lax in his foreign policies.",70,30,6,4,Somewhat Democrat,,,F,none,87B45C75439E40809963DEB00A1275C6,8fedb7fd-1909-4e36-b78d-c0ff9db13f63,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:31,6/7/2024 21:06,IP Address,98.97.176.242,100,2072,TRUE,6/7/2024 21:06,R_3vt95Jy92MmPB4J,,,,,33.7485,-84.3871,anonymous,EN,0.899999976,Joe Biden,,My favorite movie is Star Wars because of how nostalgic it is for me. I grew up watching it with my family a lot and then even met my partner because of our shared love of it. I love the story and the lore and just find it really well done. ,Somewhat closely,A few times a week,Lead the conversation more than listen,Strong Democrat,,100,0,3,0,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"No, I have not done this","I lean more towards Joe Biden because he at least claims to support a lot of the same things that I do, more than Donald Trump does. Ultimately I don't love either but I'd support Biden over Trump. ","I am more in favor of Biden's economics because he supports lowering taxes for lower and middle class people as well as opposing cutting social security and Medicare, to me his economics are more in line with supporting the people who need it, which I agree with. On the other hand Trump tends to support cuts for the social systems that help citizens in need. ","From what I've seen, Biden claims to support expanding on accessible healthcare. While Trump for some reason often aims to cut access to accessible healthcare. For example, Trump has tried to repeal the affordable care act, while Biden has worked to expand on it.  ","This is a complicated subject and I'm not entirely sure which side I agree with here. Trump thinks we are too lax on allowing immigration which I tend to agree with, however people should still have a right to be here, especially if they are refugees and need help. I don't think either side has found a humane approach yet and I think both could stand to improve on the topic.","I think Biden tends to overextend aid too much into other countries, meanwhile Americans could desperately use that help and the money he's sending away to other countries, it definitely feels like we are left behind in that regard. Of course I do support helping where we can, I think in some ways, Trumps' America first idea makes more sense in instances like this. Why send so much out when internally we are struggling so much. ",90,10,3,0,Strong Democrat,,,F,none,075F9408DEF448D2B1E6035104787179,51b45481-3ab5-4171-a554-548f11fc8b5b,4936fe87-cedf-460e-bf1f-47cbebb9745c,1.72E+12,1.72E+12,,0,20,
